Cells,BACH2(+),BCL6(+),EGR1(+),FOSB(+),FOXO1(+),FOXP1(+),IKZF1(+),IRF4(+),IRF8(+),JUN(+),JUNB(+),MYC(+),PAX5(+),PRDM1(+),RUNX3(+),STAT1(+),STAT3(+),STAT4(+),STAT5A(+),TBX21(+)
793876,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
794679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
795553,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
797095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
805352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
808118,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
809153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
816465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
822558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
823680,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
825444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
830532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
833916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
837101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
837369,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
839596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
839834,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
841879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
841916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
842054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
843099,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
844260,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
846476,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
850370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
858653,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
862910,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
863456,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
863706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
873466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
874222,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
874964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
880028,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
881334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
885605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
888481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
890903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
895915,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
901602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
901642,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
902778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
913911,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
918698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
920775,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
921469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
927655,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
928685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
933133,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
936609,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
939201,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
942130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
947133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
948264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
957468,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
959383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
964039,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
968436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
969506,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
970867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
978381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
981385,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
990675,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
996644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1002785,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1003833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1003890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1007202,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1007795,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1010179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1014189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1014550,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1015988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1020228,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1022037,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1022825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1032372,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
1040130,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1043911,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1045325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1046104,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1054119,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1055606,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1055972,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1056145,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1058375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1068334,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1070006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1071293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1072288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1072476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1073940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1080681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1083956,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
1084210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1085624,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1087044,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0
1092991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1094748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1095504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1096129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1096739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1098032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1099680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1102456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1110571,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1111635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1114188,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1116619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1119382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1119586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1124324,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1127009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1127508,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
1128376,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1130419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1137547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1138681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1143021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1154321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1154900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1158584,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
1158872,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1166394,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1174495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1174755,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
1177556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1177968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1178619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1179600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1180590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1180625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1181499,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1181803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1182007,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1
1183960,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1185735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1186838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1192158,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1193770,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1197302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1200843,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1200897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1203289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1203532,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1208752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1210564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1210903,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1220669,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0
1220700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1221516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1222247,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1223575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1229305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1232013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1232307,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1233704,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1234047,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1236087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1236558,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1238381,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1240362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1244284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1247419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1250285,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
1250480,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0
1252212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1255852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1255872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1256151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1257993,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
1258008,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1261295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1265009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1265880,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1266712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1270008,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1273799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1274681,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
1274743,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1275808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1286894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1287157,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0
1287306,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1287350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1287841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1289519,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1290609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1291366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1292345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1294110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1294191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1298919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1299477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1301405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1306186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1307688,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1308115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1309352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1313141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1317260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1318320,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
1324493,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0
1329277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1329365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1329389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1330481,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1332408,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
1333143,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1334037,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1337299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1337647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1338348,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1338460,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1340819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1349131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1349596,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1350533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1350973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1351073,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1359904,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1362808,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1363001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1363188,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1366355,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1
1366719,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1367728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1373696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1377998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1383683,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1384588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1384735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1386170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1387381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1394905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1399314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1401377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1402105,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1404696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1407515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1411330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1412648,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1414920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1414931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1417958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1425273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1428077,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1428775,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1430368,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1435520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1436919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1439354,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0
1439485,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
1440350,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
1442951,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1446916,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
1451563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1453055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1453639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1455146,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1456517,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1461912,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0
1462109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1463325,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1463863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1464277,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1465331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1471070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1473627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1476011,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1476662,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1477346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1478309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1478371,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
1479998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484929,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0
1485376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1485651,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1486316,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1489580,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1501024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1503151,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1504650,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1506311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1510949,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1522948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1524530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1524663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1524881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1525790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1528236,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1534016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1538474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1541687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1542179,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1544201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1544413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1545566,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1550374,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
1552507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1554634,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1557615,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1572381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1574511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1578472,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1582341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1583060,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1590237,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1593951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1597570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1600877,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1602370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1607139,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1608590,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1613343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1614487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1615290,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
